SalesDate,SalesID,CustomerID,SalesPersonID,ProductID,Quantity,Sales,StoreID,OrderStatus
2021-03-31,2869,17,8,11,20,584.2,7,Complete
2021-03-31,2888,42,1,25,5,67.2,1,Complete
2021-04-01,4657,87,7,14,S8dTEimdwH6723,248.7,3,Complete
2021-04-01,4658,87,7,21,10,105.0,3,Complete
2021-04-01,4659,87,7,71,40,1240.4,3,Complete
2021-04-01,4660,82,1,24,10,42.4,8,Complete
2021-04-01,4661,82,4,34,10,82.6,8,Complete
2021-04-01,4662,82,1,36,20,152.2,8,Complete
2021-04-01,4663,59,5,21,14,134.1,4,Complete
2021-04-01,4664,59,5,40,10,184.0,4,Complete
2021-04-01,4665,59,5,51,3,272.9,4,Complete
2021-04-01,4666,59,4,22,35,125.7,4,Complete
2021-04-01,4667,19,9,24,110,504.9,5,Complete
2021-04-01,4668,19,9,39,45,2893.5,5,Complete
2021-04-01,4669,19,9,40,91,1752.7,5,Complete
2021-04-01,4670,19,9,60,100,502.0,5,Complete
2021-04-01,4671,32,5,12,30,288.9,8,Complete
2021-04-01,4672,32,1,24,30,128.1,8,Complete
2021-04-01,4673,32,1,64,4,121.4,8,Complete
2021-04-01,4674,37,9,21,15,162.6,4,Complete
2021-04-01,4675,37,9,44,12,879.5,4,Complete
2021-04-01,4676,37,9,61,6,145.6,4,Complete
2021-04-01,4677,30,4,70,4,116.0,7,Complete
2021-04-01,4678,23,6,40,5,88.9,8,Complete
2021-04-01,4679,23,6,52,2,155.2,8,Complete
2021-04-01,4680,23,6,71,30,961.8,8,Complete
2021-04-01,4681,47,3,28,20,958.0,9,Complete
2021-04-01,4682,47,9,35,24,147.8,9,Complete
2021-04-01,4683,47,3,49,60,1116.0,9,Complete
2021-04-01,4684,47,3,57,28,575.7,9,Complete
2021-04-01,4685,80,1,2,30,603.6,1,Complete
2021-04-01,4686,80,1,63,30,610.5,1,Complete
2021-04-01,4687,59,5,44,15,1131.2,2,Complete
2021-04-01,4688,59,5,61,4,114.2,2,Complete
2021-04-01,4689,19,9,11,KBIEBM,282.8,3,Complete
2021-04-01,4690,10,1,33,15,375.3,5,Complete
2021-04-01,4691,10,1,51,24,2461.2,5,Complete
2021-04-01,4692,10,1,68,42,483.8,8,Complete
2021-04-01,4693,55,1,13,10,255.0,9,Complete
2021-04-01,4694,55,1,57,15,285.0,9,Complete
2021-04-01,4695,63,7,65,95,1003.0,7,Complete
2021-04-01,4696,6,8,18,11,327.1,5,Complete
2021-04-01,4697,3,9,2,23,431.8,8,Complete
2021-04-01,4698,3,9,42,23,296.1,8,Complete
2021-04-01,4699,30,5,50,10,163.9,1,Complete
2021-04-01,4700,30,5,51,46,4732.3,1,Complete
2021-04-01,4701,30,5,55,5,197.7,1,Complete
2021-04-01,4702,17,8,13,22,630.3,7,Complete
2021-04-01,4703,51,1,24,24,97.8,1,Complete
2021-04-01,4704,51,1,64,17,551.0,1,Complete
2021-04-01,4705,79,5,34,32,253.5,9,Complete
2021-04-01,4706,79,7,54,16,626.5,9,Complete
2021-04-01,4707,79,7,65,13,128.2,9,Complete
2021-04-01,4708,79,7,77,6,89.5,9,Complete
2021-04-01,4709,32,1,14,3,93.3,1,Complete
2021-04-01,4710,32,1,44,24,2020.2,1,Complete
2021-04-01,4711,32,1,47,5,146.8,1,Complete
2021-04-01,4712,59,5,47,32,936.2,9,Complete
2021-04-01,4713,59,5,56,32,1396.6,9,Complete
2021-04-01,4714,59,5,57,15,323.2,9,Complete
2021-04-01,4715,59,5,69,27,56.4,9,Complete
2021-04-01,4716,26,7,51,4,446.6,4,Complete
2021-04-01,4717,IPy,7,76,25,9378.3,4,Complete
2021-04-01,4718,73,3,59,42,340.3,6,Complete
2021-04-01,4719,73,9,70,3,114.5,4,Complete
2021-04-01,4720,29,4,47,6,149.6,2,Complete
2021-04-01,4721,29,4,76,6,2132.8,2,Complete
2021-04-01,4722,68,6,13,41,1058.4,5,Complete
2021-04-01,4723,68,6,57,30,551.5,5,Complete
2021-04-01,4724,19,3,53,2,94.6,7,Complete
2021-04-01,4725,19,3,61,27,589.5,7,Complete
2021-04-01,4726,23,6,37,8,41.0,1,Complete
2021-04-01,4727,23,6,56,13,624.4,1,Complete
2021-04-01,4728,23,6,62,13,457.1,1,Complete
2021-04-01,4729,63,7,55,117,4747.8,9,Complete
2021-04-01,4730,63,7,64,34,1238.7,9,Complete
2021-04-01,4731,63,7,65,27,291.8,9,Complete
2021-04-01,4732,63,7,77,54,684.8,9,Complete
2021-04-01,4733,37,9,52,5,370.0,5,Complete
2021-04-01,4734,37,9,59,4,28.7,5,Complete
2021-04-01,4735,37,9,70,5,134.5,5,Complete
2021-04-01,4736,44,7,30,9,288.4,2,Complete
2021-04-01,4737,44,7,40,9,202.5,2,Complete
2021-04-01,4738,44,7,54,9,405.0,2,Complete
2021-04-01,4739,19,2,24,15,77.7,8,Complete
2021-04-01,4740,19,2,55,21,980.8,8,Complete
2021-04-01,4741,19,2,74,21,707.4,8,Complete
2021-04-01,4742,30,4,17,8,230.2,4,Complete
2021-04-01,4743,30,4,19,10,106.8,4,Complete
2021-04-01,4744,30,4,21,6,64.0,4,Complete
2021-04-01,4745,30,4,61,10,287.8,4,Complete
2021-04-01,4746,1,7,47,16,445.1,1,Complete
2021-04-01,4747,80,1,52,29,2303.0,1,Complete
2021-04-01,4748,80,1,58,36,1594.0,1,Complete
2021-04-01,4749,1,8,28,17,759.5,9,Complete
2021-04-01,4750,1,8,39,23,1243.0,9,Complete
2021-04-01,4751,1,8,46,2,21.4,9,Complete
2021-04-01,4752,21,3,30,35,1052.9,6,Complete
2021-04-01,4753,21,3,53,29,1975.7,6,Complete
2021-04-01,4754,21,3,54,35,1353.0,6,Complete
2021-04-01,4755,21,3,41,11,120.9,1,Complete
2021-04-01,4756,21,3,52,4,310.9,1,Complete
2021-04-01,4757,21,3,55,5,222.3,1,Complete
2021-04-01,4758,31,3,42,23,390.6,3,Complete
2021-04-01,4759,37,3,33,19,491.1,1,Complete
2021-04-01,4760,41,5,13,3,67.8,8,Complete
2021-04-01,4761,41,5,25,11,134.0,8,Complete
2021-04-01,4762,41,5,44,18,1083.1,8,Complete
2021-04-01,4763,41,5,64,3,87.6,8,Complete
2021-04-01,4764,84,4,25,18,246.5,6,Complete
2021-04-01,4765,84,4,33,4,104.3,6,Complete
2021-04-01,4766,84,4,70,27,718.5,6,Complete
2021-04-01,4767,14,6,9,6,219.7,9,Complete
2021-04-01,4768,14,6,21,17,159.2,9,Complete
2021-04-01,4769,14,6,22,17,56.0,9,Complete
2021-04-01,4770,14,6,24,55,232.9,9,Complete
2021-04-01,4771,14,6,33,3,72.0,9,Complete
2021-04-01,4772,14,6,37,8,33.9,9,Complete
2021-04-01,4773,14,6,42,11,162.0,9,Complete
2021-04-01,4774,14,6,47,6,144.0,9,Complete
2021-04-01,4775,14,6,51,3,282.1,9,Complete
2021-04-01,4776,14,6,62,6,135.5,9,Complete
2021-04-01,4777,20,4,16,23,259.0,3,Complete
2021-04-01,4778,20,4,48,78,2754.4,3,Complete
2021-04-01,4779,43,1,11,9,273.0,5,Complete
2021-04-02,3119,51,1,60,84,534.4,3,Complete
2021-04-02,3148,89,2,9,7,240.4,1,Complete
2021-04-02,4780,19,2,1,18,389.9,4,Complete
2021-04-02,4781,19,2,17,15,369.3,4,Complete
2021-04-02,4782,19,4,43,15,193.5,4,Complete
2021-04-02,4783,19,2,60,21,95.8,4,Complete
2021-04-02,4784,19,2,75,6,49.3,4,Complete
2021-04-02,4785,7,4,39,60,3561.0,7,Complete
2021-04-02,4786,7,4,72,20,239.0,7,Complete
2021-04-02,4787,38,9,35,10,54.3,1,Complete
2021-04-02,4788,82,1,13,20,523.6,3,Complete
2021-04-02,4789,82,4,50,15,231.5,3,Complete
2021-04-02,4790,82,1,56,20,826.4,3,Complete
2021-04-02,4791,37,9,26,30,846.3,8,Complete
2021-04-02,4792,37,9,28,30,1445.7,8,Complete
2021-04-02,4793,37,9,43,20,252.8,8,Complete
2021-04-02,4794,37,9,56,15,604.8,8,Complete
2021-04-02,4795,37,9,71,50,1502.0,8,Complete
2021-04-02,4796,63,8,31,55,423.5,9,Complete
2021-04-02,4797,63,8,45,100,943.0,9,Complete
2021-04-02,4798,63,8,51,48,4687.7,9,Complete
2021-04-02,4799,1,7,31,16,141.6,2,Complete
2021-04-02,4800,1,7,72,40,501.2,2,Complete
2021-04-02,4801,1,7,77,20,275.2,2,Complete
2021-04-02,4802,79,7,40,12,210.4,9,Complete
2021-04-02,4803,79,7,65,10,109.0,9,Complete
2021-04-02,4804,79,7,76,10,4305.3,9,Complete
2021-04-02,4805,24,7,23,30,249.3,1,Complete
2021-04-02,4806,24,7,61,30,810.9,1,Complete
2021-04-02,4807,24,7,70,50,1458.5,1,Complete
2021-04-02,4808,17,8,16,6,60.7,6,Complete
2021-04-02,4809,17,8,32,6,123.5,6,Complete
2021-04-02,4810,17,8,57,20,381.6,6,Complete
2021-04-02,4811,127,9,35,10,55.9,1,Complete
2021-04-02,4812,127,3,63,40,854.4,1,Complete
2021-04-02,4813,63,8,2,50,904.0,1,Complete
2021-04-02,4814,63,8,70,20,596.8,1,Complete
2021-04-02,4815,63,8,76,90,36462.6,Oc,Complete
2021-04-02,4816,44,8,72,2,25.6,2,Complete
2021-04-02,4817,1,8,24,10,41.4,1,Complete
2021-04-02,4818,59,4,18,35,890.8,3,Complete
2021-04-02,4819,59,4,32,20,411.2,3,Complete
2021-04-02,4820,59,4,64,25,903.5,3,Complete
2021-04-02,4821,12,9,33,10,238.4,4,Complete
2021-04-02,4822,12,9,67,20,1090.6,4,Complete
2021-04-02,4823,35,9,24,15,67.4,5,Complete
2021-04-02,4824,35,9,25,15,189.3,5,Complete
2021-04-02,4825,35,9,51,20,1941.6,5,Complete
2021-04-02,4826,35,9,57,20,387.4,5,Complete
2021-04-02,4827,53,2,70,3,86.1,7,Complete
2021-04-02,4828,6,7,21,3,30.9,8,Complete
2021-04-02,4829,6,7,60,21,115.1,8,Complete
2021-04-02,4830,6,7,61,4,107.9,8,Complete
2021-04-02,4831,27,6,60,4,19.8,1,Complete
2021-04-02,4832,27,6,77,10,131.1,1,Complete
2021-04-02,4833,32,1,60,15,79.1,1,Complete
2021-04-02,4834,37,9,34,30,241.8,3,Complete
2021-04-02,4835,37,3,40,40,798.4,3,Complete
2021-04-02,4836,37,3,41,30,288.6,3,Complete
2021-04-02,4837,89,9,16,3,28.1,6,Complete
2021-04-02,4838,89,9,19,42,412.0,6,Complete
2021-04-02,4839,89,9,34,35,265.7,6,Complete
2021-04-02,4840,35,3,46,30,366.4,9,Complete
2021-04-02,4841,35,3,53,76,5300.3,9,Complete
2021-04-02,4842,35,3,69,9,17.7,9,Complete
2021-04-02,4843,7,5,46,4,56.3,1,Complete
2021-04-02,4844,7,5,56,36,1489.4,1,Complete
2021-04-02,4845,7,5,64,27,1075.0,1,Complete
2021-04-02,4846,7,5,75,22,173.1,1,Complete
2021-04-02,4847,37,3,3,19,411.5,8,Complete
2021-04-02,4848,37,3,60,47,276.4,8,Complete
2021-04-02,4849,37,3,72,33,408.1,8,Complete
2021-04-02,4850,73,9,38,50,4734.2,7,Complete
2021-04-02,4851,73,9,46,2,30.2,7,Complete
2021-04-02,4852,73,9,68,36,540.5,7,Complete
2021-04-02,4853,73,9,77,35,556.4,7,Complete
2021-04-02,4854,25,8,40,48,836.6,3,Complete
2021-04-02,4855,25,8,59,68,548.6,3,Complete
2021-04-02,4856,25,8,76,14,4806.2,3,Complete
2021-04-02,4857,51,1,10,15,108.8,6,Complete
2021-04-02,4858,51,1,61,5,126.5,6,Complete
2021-04-02,4859,82,1,13,6,174.7,8,Complete
2021-04-02,4860,82,1,42,26,467.4,8,Complete
2021-04-02,4861,82,1,62,8,275.4,8,Complete
2021-04-02,4862,82,1,69,37,92.6,8,Complete
2021-04-02,4863,79,8,11,6,179.8,6,Complete
2021-04-02,4864,79,8,44,22,1851.3,6,Complete
2021-04-02,4865,79,8,56,22,1028.4,6,Complete
2021-04-02,4866,19,9,75,12,101.4,7,Complete
2021-04-02,4867,8,4,52,43,3382.4,2,Complete
2021-04-02,4868,80,1,29,51,7049.6,5,Complete
2021-04-02,4869,80,1,41,36,400.1,5,Complete
2021-04-02,4870,19,3,7,43,1721.7,8,Complete
2021-04-02,4871,19,3,55,38,1410.3,8,Complete
2021-04-02,4872,19,3,60,54,276.0,8,Complete
2021-04-02,4873,22,4,2,12,233.2,1,Complete
2021-04-02,4874,22,4,3,30,601.5,1,Complete
2021-04-02,4875,37,9,10,14,132.1,5,Complete
2021-04-02,4876,37,9,56,36,1832.1,5,Complete
2021-04-02,4877,37,9,60,9,57.5,5,Complete
2021-04-02,4878,19,9,36,25,227.8,9,Complete
2021-04-02,4879,19,9,52,71,6508.0,9,Complete
2021-04-02,4880,66,6,46,24,250.1,1,Complete
2021-04-02,4881,35,9,59,52,554.1,2,Complete
2021-04-02,4882,35,9,68,26,426.1,2,Complete
2021-04-02,4883,35,9,75,31,286.7,2,Complete
2021-04-02,4884,1,8,46,33,457.8,7,Complete
2021-04-02,4885,46,3,70,33,1139.7,4,Complete
2021-04-02,4886,46,3,77,14,209.1,4,Complete
2021-04-02,4887,37,3,33,14,392.3,9,Complete
2021-04-02,4888,25,8,24,36,167.0,3,Complete
2021-04-02,4889,25,8,54,32,1180.6,3,Complete
2021-04-02,4890,25,8,64,27,972.2,3,Complete
2021-04-02,4891,24,7,23,37,274.6,4,Complete
2021-04-02,4892,24,7,61,37,893.2,4,Complete
2021-04-02,4893,24,7,70,61,1589.2,4,Complete
2021-04-02,4894,89,3,58,16,711.9,8,Complete
2021-04-02,4895,89,3,62,38,1010.1,8,Complete
2021-04-02,4896,80,1,17,11,356.7,9,Complete
2021-04-02,4897,80,1,33,34,1055.0,9,Complete
2021-04-02,4898,80,1,54,11,481.8,9,Complete
2021-04-02,4899,34,9,36,22,174.6,9,Complete
2021-04-02,4900,34,9,52,11,931.3,9,Complete
2021-04-02,4901,79,8,11,5,144.9,8,Complete
2021-04-02,4902,79,8,44,17,1383.4,8,Complete
2021-04-02,4903,79,8,56,17,768.4,8,Complete
2021-04-02,4904,31,9,75,17,108.3,3,Complete
2021-04-02,4905,62,3,52,6,477.1,5,Complete
2021-04-02,4906,62,3,76,58,24181.6,5,Complete
2021-04-02,4907,8,4,52,41,2736.8,4,Complete
2021-04-02,4908,75,1,63,10,193.3,8,Complete
2021-04-02,4909,35,9,EK,19,1003.9,1,Complete
2021-04-02,4910,80,1,29,53,5996.1,7,Complete
2021-04-02,4911,80,1,41,37,336.5,7,Complete
2021-04-02,4912,42,1,23,12,86.9,3,Complete
2021-04-02,4913,42,1,41,24,213.2,3,Complete
2021-04-02,4914,42,1,77,6,68.4,3,Complete
2021-04-02,4915,86,7,31,35,397.2,1,Complete
2021-04-02,4916,86,7,55,14,700.4,1,Complete
2021-04-02,4917,86,7,69,24,60.6,1,Complete
2021-04-02,4918,5,9,14,14,264.6,3,Complete
2021-04-02,4919,5,9,28,17,737.1,3,Complete
2021-04-02,4920,5,9,52,22,1640.7,3,Complete
2021-04-02,4921,60,4,4,21,505.4,6,Complete
2021-04-02,4922,23,6,7,42,1864.9,1,Complete
2021-04-02,4923,23,6,18,61,2029.8,1,Complete
2021-04-02,4924,23,6,51,18,2189.2,1,Complete
2021-04-02,4925,23,6,75,2,18.2,1,Complete
2021-04-02,4926,25,8,21,35,441.5,3,Complete
2021-04-02,4927,25,8,54,16,696.9,3,Complete
2021-04-02,4928,25,8,69,27,64.3,3,Complete
2021-04-02,4929,2,4,32,9,182.6,5,Complete
2021-04-02,4930,19,9,25,31,493.2,7,Complete
2021-04-02,4931,19,9,75,16,136.1,7,Complete
2021-04-02,4932,76,4,42,2,33.2,3,Complete
2021-04-02,4933,73,9,10,15,98.1,7,Complete
2021-04-02,4934,73,9,56,29,1244.8,7,Complete
2021-04-02,4935,73,9,59,48,428.1,7,Complete
2021-04-02,4936,hTBVuM1,9,77,14,193.9,7,Complete
2021-04-02,4937,76,4,4,26,538.5,2,Complete
2021-04-02,4938,76,4,70,37,1043.6,2,Complete
2021-04-02,4939,76,4,74,25,712.9,2,Complete
2021-04-02,4940,39,9,3,60,1163.6,5,Complete
2021-04-02,4941,39,9,26,22,723.7,5,Complete
2021-04-02,4942,44,7,11,30,935.7,8,Complete
2021-04-02,4943,44,7,52,10,974.7,8,Complete
2021-04-02,4944,59,4,69,43,85.8,2,Complete
2021-04-02,4945,23,6,37,12,53.0,8,Complete
2021-04-02,4946,23,6,54,7,269.1,8,Complete
2021-04-02,4947,23,6,62,43,1508.5,8,Complete
2021-04-02,4948,42,1,23,11,104.8,5,Complete
2021-04-02,4949,42,1,41,23,268.8,5,Complete
2021-04-02,4950,42,1,77,6,90.0,5,Complete
2021-04-02,4951,3,9,11,48,1458.7,5,Complete
2021-04-02,4952,3,9,40,10,208.3,5,Complete
2021-04-02,4953,3,9,57,5,109.4,5,Complete
2021-04-02,4954,3,9,59,15,123.4,5,Complete
2021-04-02,4955,23,6,47,29,627.4,8,Complete
2021-04-02,4956,23,6,51,23,1837.4,8,Complete
2021-04-02,4957,23,6,52,34,2529.3,8,Complete
2021-04-02,4958,23,6,53,21,1033.6,8,Complete
2021-04-02,4959,23,6,73,3,2.6,8,Complete
2021-04-02,4960,19,9,36,26,183.1,3,Complete
2021-04-02,4961,19,9,52,74,5242.3,3,Complete
2021-04-03,3120,51,1,71,18,679.7,3,Complete
2021-04-03,3149,89,2,54,69,2486.0,1,Complete
2021-04-03,4962,25,8,21,60,556.2,9,Complete
2021-04-03,4963,25,8,75,49,373.9,9,Complete
2021-04-03,4964,25,8,77,15,198.2,9,Complete
2021-04-03,4965,32,1,36,30,261.6,6,Complete
2021-04-03,4966,86,7,31,33,349.3,6,Complete
2021-04-03,4967,86,7,55,13,606.7,6,Complete
2021-04-03,4968,86,7,69,22,51.8,6,Complete
2021-04-03,4969,37,9,12,106,1012.7,4,Complete
2021-04-03,4970,37,9,33,32,802.5,4,Complete
2021-04-03,4971,37,9,41,127,1280.3,4,Complete
2021-04-03,4972,37,9,54,32,1140.4,4,Complete
2021-04-03,4973,37,9,9,17,537.1,1,Complete
2021-04-03,4974,37,9,13,2,46.3,1,Complete
2021-04-03,4975,37,9,70,7,189.2,1,Complete
2021-04-03,4976,37,9,73,17,15.8,1,Complete
2021-04-03,4977,56,8,41,16,152.2,6,Complete
2021-04-03,4978,56,8,57,51,899.6,6,Complete
2021-04-03,4979,56,8,62,15,410.4,6,Complete
2021-04-03,4980,56,8,70,22,613.5,6,Complete
2021-04-03,4981,31,3,30,2,50.3,4,Complete
2021-04-03,4982,31,3,42,20,256.4,4,Complete
2021-04-03,4983,40,5,7,6,303.2,1,Complete
2021-04-03,4984,40,5,27,12,613.3,1,Complete
2021-04-03,4985,40,5,70,5,180.1,1,Complete
2021-04-03,4986,24,7,23,33,314.5,2,Complete
2021-04-03,4987,24,7,61,33,1023.1,2,Complete
2021-04-03,4988,24,7,70,55,1840.1,2,Complete
2021-04-03,4989,80,1,17,9,222.9,1,Complete
2021-04-03,4990,80,1,28,16,736.7,1,Complete
2021-04-03,4991,80,1,76,35,13348.1,1,Complete
2021-04-03,4992,59,4,24,31,138.8,5,Complete
2021-04-03,4993,59,4,57,18,297.7,5,Complete
2021-04-03,4994,59,4,65,11,94.9,5,Complete
2021-04-03,4995,59,4,54,4,143.6,4,Complete
2021-04-03,4996,59,4,73,32,38.0,4,Complete
2021-04-03,4997,32,1,14,3,87.4,2,Complete
2021-04-03,4998,32,1,44,26,2049.8,2,Complete
2021-04-03,4999,32,1,47,6,165.0,2,Complete
2021-04-03,5000,20,5,71,19,578.3,7,Complete
2021-04-04,3121,19,3,10,60,449.6,1,Complete
2021-04-04,3150,89,2,69,34,71.8,1,Complete
2021-04-04,5001,76,5,20,40,3037.2,2,Complete
2021-04-04,5002,76,5,33,25,591.0,2,Complete
2021-04-04,5003,76,5,60,40,182.0,2,Complete
2021-04-04,5004,66,6,7,20,878.8,1,Complete
2021-04-04,5005,66,6,24,10,44.7,1,Complete
2021-04-04,5006,25,7,19,50,450.5,2,Complete
2021-04-04,5007,25,7,60,36,164.5,2,Complete
2021-04-04,5008,25,7,71,60,1824.0,2,Complete
2021-04-04,5009,69,4,23,10,91.4,3,Complete
2021-04-04,5010,69,4,42,4,59.2,3,Complete
2021-04-04,5011,69,4,45,20,179.4,3,Complete
2021-04-04,5012,69,4,68,2,25.0,3,Complete
2021-04-04,5013,46,3,26,55,2169.3,6,Complete
2021-04-04,5014,46,3,72,28,365.7,6,Complete
2021-04-04,5015,62,3,8,26,529.9,8,Complete
2021-04-04,5016,62,3,30,13,402.8,8,Complete
2021-04-04,5017,62,3,75,37,286.9,8,Complete
2021-04-04,5018,5,9,13,6,134.7,9,Complete
2021-04-04,5019,5,9,40,23,376.9,9,Complete
2021-04-04,5020,5,9,47,37,913.0,9,Complete
2021-04-04,5021,5,9,76,19,6678.7,9,Complete
2021-04-04,5022,41,5,1,22,420.5,9,Complete
2021-04-04,5023,41,5,62,36,994.7,9,Complete
2021-04-04,5024,41,5,76,13,4907.7,9,Complete
2021-04-05,3122,19,3,36,47,361.6,1,Complete
2021-04-05,3151,89,2,73,17,19.5,1,Complete
2021-04-05,5025,82,1,1,21,444.2,5,Complete
2021-04-05,5026,82,1,18,4,98.8,5,Complete
2021-04-05,5027,82,1,23,8,73.0,5,Complete
2021-04-05,5028,80,1,39,20,1165.2,9,Complete
2021-04-05,5029,58,8,11,10,289.3,3,Complete
2021-04-05,5030,58,8,24,20,92.0,3,Complete
2021-04-05,5031,47,3,16,26,247.6,3,Complete
2021-04-05,5032,47,3,25,26,312.4,3,Complete
2021-04-05,5033,47,3,40,22,415.2,3,Complete
2021-04-05,5034,30,5,50,10,185.9,2,Complete
2021-04-05,5035,30,5,51,44,5134.9,2,Complete
2021-04-05,5036,30,5,55,4,179.4,2,Complete
2021-04-05,5037,71,9,35,29,137.4,6,Complete
2021-04-05,5038,71,3,55,114,3705.6,6,Complete
2021-04-05,5039,59,4,24,31,166.3,7,Complete
2021-04-05,5040,59,4,57,18,356.8,7,Complete
2021-04-05,5041,59,4,65,11,113.7,7,Complete
2021-04-05,5042,5,9,13,7,147.6,3,Complete
2021-04-05,5043,5,9,40,30,461.6,3,Complete
2021-04-05,5044,5,9,47,47,1089.0,3,Complete
2021-04-05,5045,5,9,76,25,8251.3,3,Complete
2021-04-05,5046,84,4,51,5,495.4,9,Complete
2021-04-06,3123,19,3,49,15,284.9,1,Complete
2021-04-06,3152,47,3,19,6,43.3,5,Complete
2021-04-06,5047,34,3,10,74,521.5,8,Complete
2021-04-06,5048,34,3,31,37,350.9,8,Complete
2021-04-06,5049,34,3,77,42,596.4,8,Complete
2021-04-06,5050,17,7,28,76,3137.2,1,Complete
2021-04-06,5051,17,5,34,98,776.9,1,Complete
2021-04-06,5052,17,7,71,23,656.9,1,Complete
2021-04-06,5053,59,5,21,12,101.8,6,Complete
2021-04-06,5054,59,5,40,9,146.6,6,Complete
2021-04-06,5055,59,5,51,3,241.6,6,Complete
2021-04-06,5056,34,3,10,63,496.6,1,Complete
2021-04-06,5057,34,3,31,32,339.5,1,Complete
2021-04-06,5058,34,3,77,36,571.8,1,Complete
2021-04-06,5059,1,7,6,14,55.2,6,Complete
2021-04-06,5060,1,7,28,2,90.7,6,Complete
2021-04-06,5061,37,Bi,4,18,343.6,3,Complete
2021-04-06,5062,37,3,6,26,84.6,3,Complete
2021-04-06,5063,37,3,42,2,24.0,3,Complete
2021-04-06,5064,37,9,43,18,188.4,3,Complete
2021-04-06,5065,37,3,71,3,78.7,3,Complete
2021-04-07,3124,19,3,60,34,164.0,1,Complete
2021-04-07,3153,47,9,35,8,41.2,5,Complete
2021-04-07,BO5wH,17,8,26,12,342.6,5,Complete
2021-04-07,5067,17,8,53,20,1328.8,5,Complete
2021-04-07,5068,67,3,16,30,300.3,7,Complete
2021-04-07,5069,67,3,18,25,644.5,7,Complete
2021-04-07,5070,28,5,59,8,70.4,8,Complete
2021-04-07,5071,28,5,65,37,402.1,8,Complete
2021-04-07,5072,28,5,68,9,114.5,8,Complete
2021-04-08,3125,19,3,76,68,28771.7,1,Complete
2021-04-08,3154,47,3,58,26,975.1,5,Complete
2021-04-08,5073,1,7,28,20,889.6,7,Complete
2021-04-08,5074,1,7,62,12,361.0,7,Complete
2021-04-08,5075,19,9,30,15,369.9,2,Complete
2021-04-08,5076,19,9,66,24,449.3,2,Complete
2021-04-08,5077,9,4,46,21,256.8,6,Complete
2021-04-08,5078,9,4,64,20,717.2,6,Complete
2021-04-08,5079,87,7,29,11,1177.8,9,Complete
2021-04-08,5080,87,7,60,27,127.9,9,Complete
2021-04-08,5081,87,7,69,11,19.6,9,Complete
2021-04-08,5082,32,1,26,19,554.9,6,Complete
2021-04-08,5083,32,1,52,56,4323.6,6,Complete
2021-04-08,5084,32,1,70,37,1151.0,6,Complete
2021-04-08,5085,32,1,19,35,337.6,1,Complete
2021-04-08,5086,32,1,21,14,129.2,1,Complete
2021-04-08,5087,32,1,64,32,1023.2,1,Complete
2021-04-08,5088,9,5,6,24,108.8,2,Complete
2021-04-08,5089,9,5,14,24,710.2,2,Complete
2021-04-08,5090,9,5,19,12,139.3,2,Complete
2021-04-09,3126,19,3,11,13,389.9,2,Complete
2021-04-09,3155,47,3,70,26,618.1,5,Complete
2021-04-09,5091,17,qO,22,59,177.6,9,Complete
2021-04-09,5092,17,8,49,31,541.6,9,Complete
2021-04-09,5093,86,8,69,20,36.1,6,Complete
2021-04-09,5094,86,8,70,15,404.4,6,Complete
2021-04-09,5095,32,1,1,48,1155.3,1,Complete
2021-04-09,5096,32,1,11,12,402.3,1,Complete
2021-04-09,5097,32,1,23,60,562.9,1,Complete
2021-04-09,5098,32,1,68,24,367.5,1,Complete
2021-04-09,5099,6,7,28,3,130.7,5,Complete
2021-04-09,5100,23,6,21,39,503.1,1,Complete
2021-04-09,5101,23,6,22,6,26.7,1,Complete
2021-04-09,5102,23,6,24,20,106.5,1,Complete
2021-04-09,5103,82,1,62,3,75.7,6,Complete
2021-04-09,5104,82,1,70,5,129.2,6,Complete
2021-04-09,5105,77,1,14,115,2454.1,6,Complete
2021-04-10,3127,19,3,21,7,87.8,2,Complete
2021-04-10,3156,24,8,2,6,130.1,1,Complete
2021-04-10,5106,32,1,59,35,369.6,3,Complete
2021-04-10,5107,35,3,26,21,592.5,8,Complete
2021-04-10,5108,35,3,44,10,714.5,8,Complete
2021-04-10,5109,35,3,64,35,1271.2,8,Complete
2021-04-10,5110,35,3,69,24,50.7,8,Complete
2021-04-10,5111,79,7,56,4,131.6,3,Complete
2021-04-10,5112,63,7,23,85,832.3,9,Complete
2021-04-10,5113,63,5,35,30,203.5,9,Complete
2021-04-10,5114,63,7,42,51,716.8,9,Complete
2021-04-10,5115,63,7,58,73,3832.4,9,Complete
2021-04-10,5116,63,7,64,58,2088.6,9,Complete
2021-04-10,5117,32,1,13,18,520.4,9,Complete
2021-04-10,5118,32,1,31,9,75.7,9,Complete
2021-04-10,5119,19,3,53,16,1138.2,1,Complete
2021-04-10,5120,19,3,77,13,206.2,1,Complete
2021-04-10,5121,37,3,28,4,232.8,6,Complete
2021-04-10,5122,37,9,43,24,372.4,6,Complete
2021-04-10,5123,37,3,53,20,1496.7,6,Complete
2021-04-10,5124,37,3,75,10,90.3,6,Complete
2021-04-10,5125,1,7,62,16,606.8,7,Complete
2021-04-10,5126,1,7,73,37,53.9,7,Complete
2021-04-10,5127,53,2,1,9,187.4,2,Complete
2021-04-10,5128,53,2,69,3,7.6,2,Complete
2021-04-10,5129,1,8,1,2,37.3,1,Complete
